PlanetNaturalId,PlanetName,ExplorersGraceEnabled,SimulationPeriod,TimestampMs,NextPopulationPioneer,NextPopulationSettler,NextPopulationTechnician,NextPopulationEngineer,NextPopulationScientist,PopulationDifferencePioneer,PopulationDifferenceSettler,PopulationDifferenceTechnician,PopulationDifferenceEngineer,PopulationDifferenceScientist,AverageHappinessPioneer,AverageHappinessSettler,AverageHappinessTechnician,AverageHappinessEngineer,AverageHappinessScientist,UnemploymentRatePioneer,UnemploymentRateSettler,UnemploymentRateTechnician,UnemploymentRateEngineer,UnemploymentRateScientist,OpenJobsPioneer,OpenJobsSettler,OpenJobsTechnician,OpenJobsEngineer,OpenJobsScientist,NeedFulfillmentLifeSupport,NeedFulfillmentSafety,NeedFulfillmentHealth,NeedFulfillmentComfort,NeedFulfillmentCulture,NeedFulfillmentEducation
UV-351a,Katoa,False,72,1658286161512,126393,27582,4590,984,0,3481,615,215,73,0,0.739688515663147,0.4546496570110321,0.5894908905029297,0.5079590678215027,0.36703047156333923,0.0922367200255394,0.29228314757347107,0.11542857438325882,0.05598243698477745,0,0,0,0,0,0,1,0.7477843165397644,0.8801650404930115,0.34982404112815857,0.31422924995422363,0
UV-351a,Katoa,False,73,1658890961512,127323,28530,4799,1027,0,4130,948,209,43,0,0.7454347014427185,0.4764125645160675,0.5550251007080078,0.45807915925979614,0.37160372734069824,0.09491610527038574,0.2734391987323761,0.16775599122047424,0.1260162591934204,0,0,0,0,0,0,1,0.7246331572532654,0.8444374203681946,0.45102062821388245,0.327185720205307,0
UV-351a,Katoa,False,74,1659495761512,162815,30530,5245,1057,0,29492,2000,446,30,0,0.9385640621185303,0.6941836476325989,0.7336756587028503,0.6308590173721313,0.5846765637397766,0.11451887339353561,0.2606028616428375,0.1800375133752823,0.1626095473766327,0,0,0,0,0,0,1,0.6972859501838684,0.8223985433578491,0.6374908089637756,0.30679917335510254,0
UV-351a,Katoa,False,75,1660100561512,163250,31948,5391,1066,0,-1965,1418,146,9,0,0.6550764441490173,0.475921094417572,0.48030033707618713,0.41026559472084045,0.37375393509864807,0.26477620005607605,0.27726826071739197,0.20686368644237518,0.1106906309723854,0,0,0,0,0,0,1,0.605415403842926,0.7280742526054382,0.535417914390564,0.25973665714263916,0
UV-351a,Katoa,False,76,1660705361512,157437,32913,5425,1059,0,-1813,965,34,-7,0,0.6124750971794128,0.4551827907562256,0.44193869829177856,0.3897400498390198,0.36854803562164307,0.23547880351543427,0.2924439609050751,0.22648859024047852,0.1463414579629898,0,0,0,0,0,0,1,0.601007878780365,0.7144127488136292,0.5448997616767883,0.26307666301727295,0
UV-351a,Katoa,False,77,1661310161512,157282,33605,5390,1054,0,-1755,692,-35,-5,0,0.5858280062675476,0.4414157569408417,0.41899198293685913,0.3917822539806366,0.3625454604625702,0.2184208780527115,0.28705981373786926,0.2211981564760208,0.11237016320228577,0,0,0,0,0,0,1,0.6069961190223694,0.7246039509773254,0.5428316593170166,0.2614676356315613,0
UV-351a,Katoa,False,78,1661914961512,155996,34004,5345,1056,0,-1686,399,-45,2,0,0.5737895369529724,0.4278271794319153,0.4136408269405365,0.40235236287117004,0.359247624874115,0.2225808948278427,0.2999553680419922,0.20500928163528442,0.08918406069278717,0,0,0,0,0,0,1,0.6056970953941345,0.7216533422470093,0.5448972582817078,0.26185286045074463,0
UV-351a,Katoa,False,79,1662519761512,157066,34546,5345,1075,0,-1730,542,0,19,0,0.5814121961593628,0.43581798672676086,0.4269263744354248,0.42310047149658203,0.36054471135139465,0.2085442990064621,0.2830255329608917,0.1964452713727951,0.07196969538927078,0,0,0,0,0,0,1,0.6138056516647339,0.8137211799621582,0.5415846705436707,0.26006340980529785,0
UV-351a,Katoa,False,80,1663124561512,158474,35300,5398,1096,0,-1792,754,53,21,0,0.5965051651000977,0.4472782015800476,0.4425714313983917,0.42726749181747437,0.3621576428413391,0.21143598854541779,0.2912348806858063,0.1964452713727951,0.08837209641933441,0,0,0,0,0,0,1,0.6752986311912537,0.8360373377799988,0.4910212457180023,0.25941717624664307,0
UV-351a,Katoa,False,81,1663729361512,172453,37550,5714,1131,0,14379,2250,316,35,0,0.8074190020561218,0.6580706834793091,0.6630162000656128,0.6428976655006409,0.577229917049408,0.2142287790775299,0.29475921392440796,0.19877731800079346,0.10583941638469696,0,0,0,0,0,0,1,0.673519492149353,0.8309041261672974,0.5940223336219788,0.31693628430366516,0
CB-045b,CB-045b,False,0,1661397148293,256,4,0,0,0,56,4,0,0,0,1,0.8500000238418579,0.6499999761581421,0.3499999940395355,0.25,0,0,0,0,0,120,0,0,0,0,1,1,1,0,0,0
CB-045b,CB-045b,True,1,1662001948293,586,11,0,0,0,130,7,0,0,0,1,0.6346153616905212,0.8653846383094788,0.6320809125900269,0.5406180620193481,0,1,0,0,0,844,0,0,0,0,1,1,0.7225433588027954,0,0,0
CB-045b,CB-045b,True,2,1662606748293,753,20,0,0,0,167,9,0,0,0,1,0.5823529362678528,0.9176470637321472,0.7201122045516968,0.624192476272583,0,1,0,0,0,1914,0,0,0,0,1,1,1,0,0,0
CB-045b,CB-045b,True,3,1663211548293,969,30,0,0,0,216,10,0,0,0,1,0.5368421077728271,0.9631578922271729,0.7886066436767578,0.691527247428894,0,1,0,0,0,1747,0,0,0,0,1,1,1,0,0,0
QJ-149c,Nascent,False,0,1638015279789,258,2,0,0,0,58,2,0,0,0,1,0.8500000238418579,0.6499999761581421,0.3499999940395355,0.25,0,0,0,0,0,100,0,0,0,0,1,1,1,0,0,0
QJ-149c,Nascent,False,1,1638620079789,334,3,0,0,0,76,1,0,0,0,1,0.32692307233810425,0.6214522123336792,0.3357261121273041,0.23572610318660736,0,1,0,0,0,42,0,0,0,0,1,0.7680491805076599,1,0,0,0
QJ-149c,Nascent,False,2,1639224879789,385,4,0,0,0,51,1,0,0,0,0.856111466884613,0.20000000298023224,0.5960459113121033,0.3230229616165161,0.22334781289100647,0.10179640352725983,1,0,0,0,0,0,0,0,0,1,0.5924170613288879,0.9861932992935181,0,0,0
QJ-149c,Nascent,False,3,1639829679789,393,5,0,0,0,8,1,0,0,0,0.7239938378334045,0.08947368711233139,0.558242678642273,0.30412131547927856,0.20737728476524353,0.22077922523021698,1,0,0,0,0,0,0,0,0,1,0.5130836367607117,0.8539709448814392,0,0,0
QJ-149c,Nascent,False,4,1640434479789,393,5,0,0,0,0,0,0,0,0,0.6282547116279602,0.042500000447034836,0.5331149101257324,0.2915574610233307,0.1968403160572052,0.23664122819900513,1,0,0,0,0,0,0,0,0,1,0.5012531280517578,0.8340283632278442,0,0,0
QJ-149c,Nascent,False,5,1641039279789,393,4,0,0,0,0,-1,0,0,0,0.5604957342147827,0,0.5136746764183044,0.2818373441696167,0.18876074254512787,0.23664122819900513,1,0,0,0,0,0,0,0,0,1,0.5012531280517578,0.8340283632278442,0,0,0
QJ-149c,Nascent,False,6,1641644079789,393,4,0,0,0,0,0,0,0,0,0.5252991318702698,0,0.5049440860748291,0.27747204899787903,0.1852346807718277,0.23664122819900513,1,0,0,0,0,0,0,0,0,1,0.5027652382850647,0.8368200659751892,0,0,0
QJ-149c,Nascent,False,7,1642248879789,393,4,0,0,0,0,0,0,0,0,0.5153847932815552,0,0.5016175508499146,0.27580878138542175,0.1839667558670044,0.23664122819900513,1,0,0,0,0,0,0,0,0,1,0.5027652382850647,0.8368200659751892,0,0,0
QJ-149c,Nascent,True,8,1642853679789,596,6,0,0,0,3,2,0,0,0,0.7086243629455566,0.20000000298023224,0.7007884383201599,0.49215903878211975,0.397075355052948,0.19055649638175964,1,0,0,0,0,0,0,0,0,1,0.6691201329231262,1,0,0,0
QJ-149c,Nascent,True,9,1643458479789,671,9,0,0,0,75,3,0,0,0,0.8300607204437256,0.32499998807907104,0.8255026936531067,0.6272545456886292,0.5301171541213989,0,1,0,0,0,74,0,0,0,0,1,0.663129985332489,1,0,0,0
QJ-149c,Nascent,True,10,1644063279789,819,13,0,0,0,148,4,0,0,0,0.9271859526634216,0.42500001192092896,0.9252398610115051,0.7308630347251892,0.6325651407241821,0,1,0,0,0,129,0,0,0,0,1,0.5866823196411133,0.976085901260376,0,0,0
QJ-149c,Nascent,True,11,1644668079789,1035,23,0,0,0,216,10,0,0,0,0.9757286310195923,0.4749999940395355,0.9690772891044617,0.7670127153396606,0.6717770099639893,0.02319902367889881,1,0,0,0,0,0,0,0,0,1,0.4792715013027191,0.7971303462982178,0,0,0
QJ-149c,Nascent,False,12,1645272879789,829,27,0,0,0,-6,4,0,0,0,0.648980438709259,0.30000001192092896,0.7099551558494568,0.5403792262077332,0.4591360092163086,0.401197612285614,1,0,0,0,0,0,0,0,0,0.8158507943153381,0.23185718059539795,0.3850596845149994,0,0,0
QJ-149c,Nascent,False,13,1645877679789,802,27,0,0,0,-27,0,0,0,0,0.4317581057548523,0.17499999701976776,0.5319480299949646,0.38057440519332886,0.3086490333080292,0.3968636989593506,1,0,0,0,0,0,0,0,0,0.8177570104598999,0.2321801781654358,0.38535645604133606,0,0,0
QJ-149c,Nascent,False,14,1646482479789,728,22,1,0,0,-74,-5,1,0,0,0.2725464403629303,0.07500000298023224,0.39410096406936646,0.25743868947029114,0.19162152707576752,0.3765586018562317,1,0,0,0,0,0,0,0,0,0.8443908095359802,0.23969319462776184,0.3977724611759186,0,0,0
QJ-149c,Nascent,False,15,1647087279789,652,18,1,0,0,-76,-4,0,0,0,0.24308958649635315,0.02500000037252903,0.20809991657733917,0.20342154800891876,0.1379445493221283,0.3131868243217468,1,1,0,0,0,0,0,0,0,0.9320905208587646,0.26483049988746643,0.4389815628528595,0,0,0
QJ-149c,Nascent,False,16,1647692079789,597,14,1,0,0,-55,-4,0,0,0,0.28908538818359375,0,0.10146979987621307,0.1857668161392212,0.11735609918832779,0.23312883079051971,1,1,0,0,0,0,0,0,0,1,0.2965599000453949,0.4916420876979828,0,0,0
QJ-149c,Nascent,False,17,1648296879789,569,11,1,0,0,-28,-3,0,0,0,0.3835175931453705,0,0.04362822696566582,0.1983022540807724,0.12593409419059753,0.16247905790805817,1,1,0,0,0,0,0,0,0,1,0.32541489601135254,0.5396654009819031,0,0,0
QJ-149c,Nascent,False,18,1648901679789,561,9,1,0,0,-8,-2,0,0,0,0.4646085202693939,0,0.014696449972689152,0.2088821828365326,0.1333761364221573,0.12126538157463074,1,1,0,0,0,0,0,0,0,1,0.3430531620979309,0.5691519379615784,0,0,0
QJ-149c,Nascent,False,19,1649506479789,561,7,1,0,0,0,-2,0,0,0,0.5193712115287781,0,0,0.21598894894123077,0.13849779963493347,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.34928396344184875,0.5797101259231567,0,0,0
QJ-149c,Nascent,False,20,1650111279789,561,5,1,0,0,0,-2,0,0,0,0.5486065745353699,0,0,0.2199009358882904,0.14138738811016083,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.35075411200523376,0.5824111700057983,0,0,0
QJ-149c,Nascent,False,21,1650716079789,561,4,1,0,0,0,-1,0,0,0,0.5615040063858032,0,0,0.22182634472846985,0.14285144209861755,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.35223671793937683,0.5851374864578247,0,0,0
QJ-149c,Nascent,False,22,1651320879789,561,3,1,0,0,0,-1,0,0,0,0.5660799741744995,0,0,0.22271831333637238,0.14352834224700928,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.35298269987106323,0.5865102410316467,0,0,0
QJ-149c,Nascent,False,23,1651925679789,561,2,1,0,0,0,-1,0,0,0,0.5673525929450989,0,0,0.22317816317081451,0.14387628436088562,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.3537318706512451,0.5878894925117493,0,0,0
QJ-149c,Nascent,False,24,1652530479789,561,2,1,0,0,0,0,0,0,0,0.5678045749664307,0,0,0.2235012799501419,0.14412033557891846,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.3544842302799225,0.5892751812934875,0,0,0
QJ-149c,Nascent,False,25,1653135279789,561,2,1,0,0,0,0,0,0,0,0.568060576915741,0,0,0.22368432581424713,0.14425858855247498,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.3544842302799225,0.5892751812934875,0,0,0
QJ-149c,Nascent,False,26,1653740079789,561,2,1,0,0,0,0,0,0,0,0.5681988596916199,0,0,0.22378315031528473,0.14433322846889496,0.10873440653085709,1,1,0,0,0,0,0,0,0,1,0.3544842302799225,0.5892751812934875,0,0,0
QJ-149c,Nascent,False,27,1654344879789,761,2,1,0,0,0,0,0,0,0,0.6660307049751282,0,0,0.24746865034103394,0.16237984597682953,0,1,1,0,0,39,0,0,0,0,1,0.5234231948852539,0.8707008957862854,0,0,0
QJ-149c,Nascent,False,28,1654949679789,818,2,1,0,0,57,0,0,0,0,0.7748159766197205,0,0,0.28132280707359314,0.1927127242088318,0,1,1,0,0,39,0,0,0,0,1,1,0.8707008957862854,0,0,0
QJ-149c,Nascent,False,29,1655554479789,966,2,1,0,0,148,0,0,0,0,0.8807469010353088,0,0,0.301439106464386,0.21122130751609802,0,1,1,0,0,282,0,0,0,0,1,1,0.8103727698326111,0,0,0
QJ-149c,Nascent,False,30,1656159279789,1200,2,1,0,0,234,0,0,0,0,0.942750871181488,0,0,0.30720552802085876,0.21880590915679932,0,1,1,0,0,134,0,0,0,0,1,1,0.6868131756782532,0,0,0
QJ-149c,Nascent,False,31,1656764079789,1442,2,1,0,0,242,0,0,0,0,0.9016262888908386,0,0,0.3004787564277649,0.21619154512882233,0.03333333507180214,1,1,0,0,0,0,0,0,0,1,1,0.5534034371376038,0,0,0
QJ-149c,Nascent,False,32,1657368879789,1536,2,1,0,0,94,0,0,0,0,0.7654910087585449,0,0,0.2761751413345337,0.19694426655769348,0.1955617219209671,1,1,0,0,0,0,0,0,0,1,0.712062656879425,0.460829496383667,0,0,0
QJ-149c,Nascent,False,33,1657973679789,1536,2,1,0,0,0,0,0,0,0,0.6322875022888184,0,0,0.23942255973815918,0.16401390731334686,0.1666666716337204,1,1,0,0,0,0,0,0,0,1,0.25987526774406433,0.432713121175766,0,0,0
QJ-149c,Nascent,False,34,1658578479789,1536,2,1,0,0,0,0,0,0,0,0.5409562587738037,0,0,0.21559971570968628,0.1424441933631897,0.1666666716337204,1,1,0,0,0,0,0,0,0,1,0.25987526774406433,0.432713121175766,0,0,0
QJ-149c,Nascent,False,35,1659183279789,1529,2,1,0,0,-7,0,0,0,0,0.48886945843696594,0,0,0.20044390857219696,0.12836594879627228,0.1666666716337204,1,1,0,0,0,0,0,0,0,1,0.25987526774406433,0.432713121175766,0,0,0
QJ-149c,Nascent,False,36,1659788079789,1510,2,1,0,0,-19,0,0,0,0,0.469390869140625,0,0,0.1935322880744934,0.12178684771060944,0.16285154223442078,1,1,0,0,0,0,0,0,0,1,0.26106253266334534,0.43468812108039856,0,0,0
QJ-149c,Nascent,False,37,1660392879789,1194,2,1,0,0,-116,0,0,0,0,0.27902752161026,0,0,0.16945645213127136,0.10462385416030884,1,1,1,0,0,0,0,0,0,0,0.8377760648727417,0.15229973196983337,0.2535496950149536,0,0,0
QJ-149c,Nascent,False,38,1660997679789,1033,2,1,0,0,-161,0,0,0,0,0.1630048304796219,0,0,0.16128210723400116,0.09860728681087494,1,1,1,0,0,0,0,0,0,0,0.9189640879631042,0.16705647110939026,0.27808675169944763,0,0,0
QJ-149c,Nascent,False,39,1661602479789,855,2,1,0,0,-178,0,0,0,0,0.06992218643426895,0,0,0.16065697371959686,0.09760069102048874,1,1,1,0,0,0,0,0,0,0,1,0.19301293790340424,0.3212335407733917,0,0,0
QJ-149c,Nascent,False,40,1662207279789,1361,2,1,0,0,-94,0,0,0,0,0.33836930990219116,0,0,0.2163093537092209,0.14507831633090973,0.06529209762811661,1,1,0,0,0,0,0,0,0,1,1,0.6850879192352295,0,0,0
QJ-149c,Nascent,False,41,1662812079789,1761,2,1,0,0,0,0,0,0,0,0.5968677997589111,0,0,0.2677074074745178,0.18583929538726807,0,1,1,0,0,939,0,0,0,0,1,1,0.9439305067062378,0,0,0
QJ-149c,Nascent,False,42,1663416879789,2450,2,1,0,0,689,0,0,0,0,0.8074942231178284,0,0,0.30685025453567505,0.21722283959388733,0,1,1,0,0,1039,0,0,0,0,1,1,0.9439305067062378,0,0,0
UV-072c,Asbestos Lead Asbestos,False,0,1636517989655,218,2,0,0,0,18,2,0,0,0,0.800000011920929,0.8500000238418579,0.6499999761581421,0.3499999940395355,0.25,0.10000000149011612,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,1,1637122789655,226,3,0,0,0,8,1,0,0,0,0.7400297522544861,0.32692307233810425,0.6386080980300903,0.34430405497550964,0.24430406093597412,0.17431192100048065,1,0,0,0,0,0,0,0,0,1,0.9074410200119019,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,2,1637727589655,227,4,0,0,0,1,1,0,0,0,0.7074460983276367,0.20000000298023224,0.6324217319488525,0.34121087193489075,0.24121086299419403,0.20353981852531433,1,0,0,0,0,0,0,0,0,1,0.8710801601409912,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,3,1638332389655,227,4,0,0,0,0,0,0,0,0,0.6842411756515503,0.08947368711233139,0.6277649402618408,0.3388824462890625,0.23888245224952698,0.2070484608411789,1,0,0,0,0,0,0,0,0,1,0.8628127574920654,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,4,1638937189655,227,4,0,0,0,0,0,0,0,0,0.671226441860199,0.042500000447034836,0.6251577138900757,0.33757883310317993,0.2375788390636444,0.2070484608411789,1,0,0,0,0,0,0,0,0,1,0.8628127574920654,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,5,1639541989655,227,4,0,0,0,0,0,0,0,0,0.661406934261322,0,0.6231741905212402,0.3365871012210846,0.23658709228038788,0.2070484608411789,1,0,0,0,0,0,0,0,0,1,0.8628127574920654,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,6,1640146789655,249,4,0,0,0,22,0,0,0,0,0.7954716086387634,0,0.6226451992988586,0.3363226056098938,0.23632261157035828,0,1,0,0,0,73,0,0,0,0,1,0.8628127574920654,1,0,0,0
UV-072c,Asbestos Lead Asbestos,True,7,1640751589655,292,6,0,0,0,43,2,0,0,0,0.8805291652679443,0.4000000059604645,0.7735375165939331,0.5332896709442139,0.43328964710235596,0,0,0,0,0,111,16,0,0,0,1,0.7880220413208008,1,0,0,0
UV-072c,Asbestos Lead Asbestos,True,8,1641356389655,362,9,0,0,0,70,3,0,0,0,0.9487982392311096,0.6499999761581421,0.8678969144821167,0.6648989915847778,0.5648990273475647,0,0,0,0,0,68,14,0,0,0,1,1,1,0,0,0
UV-072c,Asbestos Lead Asbestos,True,9,1641961189655,460,14,0,0,0,98,5,0,0,0,0.9829327464103699,0.8500000238418579,0.9433844089508057,0.7621785402297974,0.6643532514572144,0,0,0,0,0,118,31,0,0,0,1,1,0.8912655711174011,0,0,0
UV-072c,Asbestos Lead Asbestos,True,10,1642565989655,591,25,0,0,0,131,11,0,0,0,1,0.949999988079071,0.9811281561851501,0.7998994588851929,0.7073310613632202,0,0,0,0,0,200,86,0,0,0,1,1,0.6963788270950317,0,0,0
UV-072c,Asbestos Lead Asbestos,False,11,1643170789655,747,41,0,0,0,156,16,0,0,0,0.9787346720695496,0.9935259222984314,0.8040683269500732,0.6063264608383179,0.5205309987068176,0,0,0,0,0,69,75,0,0,0,1,1,0.5339028239250183,0,0,0
UV-072c,Asbestos Lead Asbestos,False,12,1643775589655,837,60,0,0,0,90,19,0,0,0,0.8341134786605835,0.9289034605026245,0.6426728963851929,0.44934678077697754,0.3704368770122528,0.11646586656570435,0,0,0,0,0,59,0,0,0,1,0.6904264688491821,0.41580042243003845,0,0,0
UV-072c,Asbestos Lead Asbestos,False,13,1644380389655,838,82,1,0,0,1,22,1,0,0,0.7144308090209961,0.9044737815856934,0.5254316926002502,0.33109602332115173,0.25757935643196106,0.21146953105926514,0,0,0,0,0,40,0,0,0,1,0.8321333527565002,0.36350417137145996,0,0,0
UV-072c,Asbestos Lead Asbestos,False,14,1644985189655,819,118,1,0,0,-19,36,0,0,0,0.6422613859176636,0.9078840017318726,0.2899516522884369,0.27501606941223145,0.20488134026527405,0.21241049468517303,0,1,0,0,0,18,0,0,0,1,1,0.3511236011981964,0,0,0
UV-072c,Asbestos Lead Asbestos,False,15,1645589989655,805,132,1,0,0,-14,14,0,0,0,0.5308471918106079,0.6728516817092896,0.15188667178153992,0.21673724055290222,0.14848509430885315,0.19413919746875763,0.1525423675775528,1,0,0,0,0,0,0,0,1,0.21084611117839813,0.3407154977321625,0,0,0
UV-072c,Asbestos Lead Asbestos,False,16,1646194789655,793,144,1,0,0,-12,12,0,0,0,0.5548021793365479,0.5886532664299011,0.0631890594959259,0.22927209734916687,0.16186293959617615,0.1801242232322693,0.24242424964904785,1,0,0,0,0,0,0,0,1,1,0.3390980064868927,0,0,0
UV-072c,Asbestos Lead Asbestos,False,17,1646799589655,784,144,2,0,0,-9,0,1,0,0,0.497568815946579,0.3915760815143585,0.021273896098136902,0.20284822583198547,0.13578349351882935,0.16771753132343292,0.3055555522441864,1,0,0,0,0,0,0,0,1,0.20691081881523132,0.3377237319946289,0,0,0
UV-072c,Asbestos Lead Asbestos,False,18,1647404389655,773,135,1,0,0,-11,-9,-1,0,0,0.48130711913108826,0.28832513093948364,0,0.19161838293075562,0.12462174892425537,0.15816326439380646,0.3055555522441864,1,0,0,0,0,0,0,0,1,0.2086811363697052,0.3401360511779785,0,0,0
UV-072c,Asbestos Lead Asbestos,False,19,1648009189655,757,124,1,0,0,-16,-11,0,0,0,0.4645896553993225,0.23242975771427155,0,0.1804293692111969,0.11327234655618668,0.14618369936943054,0.25925925374031067,1,0,0,0,0,0,0,0,1,0.2137208878993988,0.349040150642395,0,0,0
UV-072c,Asbestos Lead Asbestos,False,20,1648613989655,748,110,1,0,0,-9,-14,0,0,0,0.47085273265838623,0.25026026368141174,0,0.17794932425022125,0.11043619364500046,0.12813737988471985,0.19354838132858276,1,0,0,0,0,0,0,0,1,0.22060444951057434,0.36062026023864746,0,0,0
UV-072c,Asbestos Lead Asbestos,False,21,1649218789655,735,106,1,0,0,-13,-4,0,0,0,0.47638601064682007,0.30545708537101746,0,0.17592781782150269,0.10794972628355026,0.11764705926179886,0.09090909361839294,1,0,0,0,0,0,0,0,1,0.227066308259964,0.371747225522995,0,0,0
UV-072c,Asbestos Lead Asbestos,False,22,1649823589655,727,106,1,0,0,-8,0,0,0,0,0.49328240752220154,0.3660907447338104,0,0.1778554916381836,0.10941678285598755,0.10204081982374191,0.056603774428367615,1,0,0,0,0,0,0,0,1,0.23174971342086792,0.3795066475868225,0,0,0
UV-072c,Asbestos Lead Asbestos,False,23,1650428389655,719,110,1,0,0,-8,4,0,0,0,0.5077804923057556,0.40679487586021423,0,0.17935717105865479,0.11056026071310043,0.09215956181287766,0.056603774428367615,1,0,0,0,0,0,0,0,1,0.23391813039779663,0.38299500942230225,0,0,0
UV-072c,Asbestos Lead Asbestos,False,24,1651033189655,908,118,1,0,0,-11,8,0,0,0,0.4959293603897095,0.4519266188144684,0,0.20056189596652985,0.126730814576149,0.21653971076011658,0.09090909361839294,1,0,0,0,0,0,0,0,1,0.3803004324436188,0.6244146227836609,0,0,0
UV-072c,Asbestos Lead Asbestos,False,25,1651637989655,895,125,1,0,0,-13,7,0,0,0,0.4915674924850464,0.4511590898036957,0,0.21373367309570312,0.13677944242954254,0.2070484608411789,0.1525423675775528,1,0,0,0,0,0,0,0,1,0.3808073103427887,0.6246095895767212,0,0,0
UV-072c,Asbestos Lead Asbestos,False,26,1652242789655,882,131,1,0,0,-13,6,0,0,0,0.49056047201156616,0.4307653307914734,0,0.22427570819854736,0.14482493698596954,0.1955307275056839,0.20000000298023224,1,0,0,0,0,0,0,0,1,0.3824823200702667,0.6267627477645874,0,0,0
UV-072c,Asbestos Lead Asbestos,False,27,1652847589655,1071,138,1,0,0,-11,7,0,0,0,0.5220770239830017,0.423630952835083,0,0.24365569651126862,0.15960568189620972,0.16820701956748962,0.23664122819900513,1,0,0,0,0,0,0,0,1,0.4838709533214569,0.7944915294647217,0,0,0
UV-072c,Asbestos Lead Asbestos,False,28,1653452389655,1256,151,1,0,0,-15,13,0,0,0,0.6839271187782288,0.47400426864624023,0,0.28301191329956055,0.1938266009092331,0,0.2753623127937317,1,0,0,49,0,0,0,0,1,1,0.915122389793396,0,0,0
UV-072c,Asbestos Lead Asbestos,False,29,1654057189655,1359,166,1,0,0,103,15,0,0,0,0.7945464253425598,0.48173341155052185,0,0.307463675737381,0.21511121094226837,0,0.33774834871292114,1,0,0,64,0,0,0,0,1,1,0.9136592149734497,0,0,0
UV-072c,Asbestos Lead Asbestos,False,30,1654661989655,1618,178,1,0,0,259,12,0,0,0,0.9015638828277588,0.46489986777305603,0,0.3206433653831482,0.2276792824268341,0,0.39759036898612976,1,0,0,201,0,0,0,0,1,1,0.8426374793052673,0,0,0
UV-072c,Asbestos Lead Asbestos,False,31,1655266789655,1903,190,1,0,0,285,12,0,0,0,0.8875134587287903,0.4230172336101532,0,0.3191860616207123,0.22859716415405273,0.03584672510623932,0.43820226192474365,1,0,0,0,0,0,0,0,1,1,0.717875063419342,0,0,0
UV-072c,Asbestos Lead Asbestos,False,32,1655871589655,2120,196,1,0,0,217,6,0,0,0,0.82313072681427,0.37035924196243286,0,0.3098333775997162,0.2232222557067871,0.14871256053447723,0.4736842215061188,1,0,0,0,0,0,0,0,1,1,0.6177605986595154,0,0,0
UV-072c,Asbestos Lead Asbestos,False,33,1656476389655,2354,232,1,0,0,34,36,0,0,0,0.7303612232208252,0.6128844022750854,0,0.302903950214386,0.21860264241695404,0.23275862634181976,0,1,0,0,0,204,0,0,0,1,1,0.6451612710952759,0,0,0
UV-072c,Asbestos Lead Asbestos,False,34,1657081189655,2309,292,1,0,0,-45,60,0,0,0,0.664460301399231,0.7665576934814453,0,0.2973330318927765,0.21488869190216064,0.2438402771949768,0,1,0,0,0,168,0,0,0,1,1,0.6253126859664917,0,0,0
UV-072c,Asbestos Lead Asbestos,False,35,1657685989655,2257,402,1,0,0,-52,110,0,0,0,0.6286702156066895,0.8977554440498352,0,0.29448699951171875,0.21299132704734802,0.22910350561141968,0,1,0,0,0,108,0,0,0,1,1,0.6172077655792236,0,0,0
UV-072c,Asbestos Lead Asbestos,False,36,1658290789655,2398,568,1,0,0,-59,166,0,0,0,0.5960549116134644,0.964993417263031,0,0.2962820827960968,0.21418805420398712,0.2836792767047882,0,1,0,0,0,178,0,0,0,1,1,0.6677796244621277,0,0,0
UV-072c,Asbestos Lead Asbestos,False,37,1658895589655,2150,717,1,0,0,-48,149,0,0,0,0.5297545790672302,0.878028154373169,0,0.3177763819694519,0.2285175770521164,0.4631483256816864,0.15492957830429077,1,0,0,0,0,0,0,0,1,1,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,38,1659500389655,2111,779,1,0,0,-39,62,0,0,0,0.5826932787895203,0.7315500378608704,0,0.33148133754730225,0.23765423893928528,0.2279069721698761,0.3305439352989197,1,0,0,0,0,0,0,0,1,1,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,39,1660105189655,2079,811,1,0,0,-32,32,0,0,0,0.6172590851783752,0.6053479313850403,0,0.34214574098587036,0.2447638362646103,0.21364282071590424,0.383825421333313,1,0,0,0,0,0,0,0,1,1,1,0,0,0
UV-072c,Asbestos Lead Asbestos,False,40,1660709989655,2065,840,1,0,0,-14,29,0,0,0,0.7074258327484131,0.5462797284126282,0,0.34750834107398987,0.24833889305591583,0.07647907733917236,0.3341553509235382,1,0,0,0,0,0,0,0,1,1,1,0,0,0
